0.401	15.0783	0.543644	46.5343
0.402	14.9323	0.266004	46.4164
0.403	14.785	-0.00687127	46.2947
0.404	14.6365	-0.274944	46.1693
0.405	14.4868	-0.538181	46.0405
0.406	14.336	-0.796555	45.9082
0.407	14.1841	-1.05005	45.7728
0.408	14.0313	-1.29864	45.6344
0.409	13.8776	-1.54231	45.4931
0.41	13.7229	-1.78107	45.349
0.411	13.5675	-2.01491	45.2024
0.412	13.4113	-2.24383	45.0533
0.413	13.2544	-2.46784	44.9019
0.414	13.0969	-2.68695	44.7485
0.415	12.9388	-2.90118	44.593
0.416	12.7801	-3.11054	44.4356
0.417	12.621	-3.31506	44.2765
0.418	12.4614	-3.51477	44.1158
0.419	12.3015	-3.70969	43.9537
0.42	12.1412	-3.89987	43.7902
0.421	11.9806	-4.08533	43.6255
0.422	11.8199	-4.26612	43.4596
0.423	11.6589	-4.44227	43.2929
0.424	11.4979	-4.61384	43.1252
0.425	11.3367	-4.78088	42.9568
0.426	11.1755	-4.94342	42.7877
0.427	11.0144	-5.10153	42.6181
0.428	10.8532	-5.25526	42.4481
0.429	10.6922	-5.40466	42.2777
0.43	10.5313	-5.54979	42.1071
0.431	10.3706	-5.69071	41.9363
0.432	10.2101	-5.82748	41.7654
0.433	10.0499	-5.96017	41.5946
0.434	9.88991	-6.08883	41.4238
0.435	9.7303	-6.21353	41.2532
0.436	9.57105	-6.33434	41.0829
0.437	9.4122	-6.45132	40.9129
0.438	9.25379	-6.56454	40.7433
0.439	9.09584	-6.67406	40.5741
0.44	8.9384	-6.77995	40.4055
0.441	8.78149	-6.88229	40.2374
0.442	8.62513	-6.98114	40.07
0.443	8.46937	-7.07656	39.9033
0.444	8.31422	-7.16863	39.7374
0.445	8.15972	-7.25742	39.5722
0.446	8.00589	-7.34299	39.4079
0.447	7.85275	-7.42542	39.2445
0.448	7.70033	-7.50477	39.082
0.449	7.54866	-7.5811	38.9205
0.45	7.39775	-7.6545	38.76
0.451	7.24762	-7.72502	38.6005
0.452	7.0983	-7.79273	38.4421
0.453	6.94981	-7.85769	38.2849
0.454	6.80216	-7.91999	38.1287
0.455	6.65537	-7.97967	37.9738
0.456	6.50946	-8.03681	37.82
0.457	6.36445	-8.09146	37.6674
0.458	6.22035	-8.1437	37.5161
0.459	6.07717	-8.19358	37.366
0.46	5.93494	-8.24117	37.2172
0.461	5.79366	-8.28653	37.0697
0.462	5.65334	-8.32971	36.9235
0.463	5.514	-8.37079	36.7786
0.464	5.37565	-8.4098	36.6351
0.465	5.23829	-8.44682	36.4928
0.466	5.10195	-8.4819	36.3519
0.467	4.96662	-8.5151	36.2124
0.468	4.83232	-8.54647	36.0742
0.469	4.69905	-8.57606	35.9374
0.47	4.56682	-8.60393	35.802
0.471	4.43563	-8.63013	35.6679
0.472	4.3055	-8.65471	35.5352
0.473	4.17643	-8.67772	35.4038
0.474	4.04842	-8.69921	35.2739
0.475	3.92148	-8.71923	35.1453
0.476	3.79561	-8.73783	35.018
0.477	3.67081	-8.75505	34.8922
0.478	3.54709	-8.77094	34.7677
0.479	3.42445	-8.78553	34.6445
0.48	3.30289	-8.79889	34.5227
0.481	3.18242	-8.81104	34.4023
0.482	3.06302	-8.82203	34.2832
0.483	2.94471	-8.8319	34.1654
0.484	2.82749	-8.84069	34.0489
0.485	2.71135	-8.84844	33.9338
0.486	2.59629	-8.85518	33.82
0.487	2.48232	-8.86096	33.7074
0.488	2.36943	-8.86581	33.5962
0.489	2.25762	-8.86976	33.4862
0.49	2.14688	-8.87285	33.3776
0.491	2.03722	-8.87511	33.2701
0.492	1.92863	-8.87658	33.164
0.493	1.82112	-8.87729	33.059
0.494	1.71466	-8.87726	32.9553
0.495	1.60928	-8.87654	32.8528
0.496	1.50495	-8.87514	32.7515
0.497	1.40167	-8.8731	32.6514
0.498	1.29945	-8.87044	32.5525
0.499	1.19827	-8.8672	32.4547
0.5	1.09814	-8.86339	32.3581
0.501	0.999041	-8.85905	32.2627
0.502	0.900975	-8.8542	32.1684
0.503	0.803935	-8.84886	32.0752
0.504	0.707917	-8.84306	31.9831
0.505	0.612914	-8.83682	31.8921
0.506	0.51892	-8.83017	31.8021
0.507	0.42593	-8.82312	31.7133
0.508	0.333937	-8.81569	31.6255
0.509	0.242935	-8.80791	31.5387
0.51	0.152918	-8.7998	31.453
0.511	0.0638789	-8.79138	31.3683
0.512	-0.0241892	-8.78265	31.2846
0.513	-0.111293	-8.77366	31.2019
0.514	-0.197439	-8.7644	31.1201
0.515	-0.282634	-8.7549	31.0393
0.516	-0.366887	-8.74518	30.9595
0.517	-0.450203	-8.73525	30.8806
0.518	-0.53259	-8.72512	30.8027
0.519	-0.614056	-8.71481	30.7256
0.52	-0.694607	-8.70435	30.6495
0.521	-0.774253	-8.69373	30.5743
0.522	-0.853	-8.68298	30.4999
0.523	-0.930855	-8.6721	30.4264
0.524	-1.00783	-8.66112	30.3538
0.525	-1.08392	-8.65004	30.282
0.526	-1.15915	-8.63888	30.211
0.527	-1.23352	-8.62764	30.1409
0.528	-1.30704	-8.61634	30.0715
0.529	-1.37971	-8.605	30.003
0.53	-1.45155	-8.59361	29.9353
0.531	-1.52255	-8.58219	29.8683
0.532	-1.59274	-8.57076	29.8021
0.533	-1.66212	-8.55932	29.7367
0.534	-1.73069	-8.54787	29.672
0.535	-1.79846	-8.53644	29.608
0.536	-1.86545	-8.52502	29.5447
0.537	-1.93166	-8.51363	29.4822
0.538	-1.99709	-8.50227	29.4204
0.539	-2.06176	-8.49095	29.3593
0.54	-2.12568	-8.47968	29.2988
0.541	-2.18885	-8.46847	29.2391
0.542	-2.25127	-8.45732	29.1799
0.543	-2.31297	-8.44625	29.1215
0.544	-2.37394	-8.43525	29.0637
0.545	-2.4342	-8.42433	29.0065
0.546	-2.49375	-8.4135	28.95
0.547	-2.5526	-8.40276	28.8941
0.548	-2.61075	-8.39213	28.8388
0.549	-2.66823	-8.3816	28.7841
0.55	-2.72502	-8.37118	28.73
0.551	-2.78115	-8.36088	28.6765
0.552	-2.83662	-8.3507	28.6236
0.553	-2.89144	-8.34064	28.5712
0.554	-2.94561	-8.33072	28.5194
0.555	-2.99914	-8.32092	28.4682
0.556	-3.05205	-8.31127	28.4175
0.557	-3.10433	-8.30175	28.3674
0.558	-3.156	-8.29239	28.3178
0.559	-3.20706	-8.28317	28.2687
0.56	-3.25752	-8.2741	28.2201
0.561	-3.30739	-8.26518	28.1721
0.562	-3.35668	-8.25643	28.1245
0.563	-3.40539	-8.24784	28.0775
0.564	-3.45353	-8.23941	28.031
0.565	-3.50111	-8.23114	27.9849
0.566	-3.54813	-8.22305	27.9393
0.567	-3.59461	-8.21513	27.8942
0.568	-3.64055	-8.20738	27.8496
0.569	-3.68595	-8.19981	27.8055
0.57	-3.73083	-8.19242	27.7618
0.571	-3.77518	-8.1852	27.7185
0.572	-3.81903	-8.17817	27.6757
0.573	-3.86237	-8.17132	27.6334
0.574	-3.90521	-8.16466	27.5915
0.575	-3.94756	-8.15819	27.55
0.576	-3.98943	-8.1519	27.509
0.577	-4.03081	-8.1458	27.4683
0.578	-4.07173	-8.13989	27.4281
0.579	-4.11218	-8.13418	27.3883
0.58	-4.15217	-8.12866	27.349
0.581	-4.19171	-8.12333	27.31
0.582	-4.2308	-8.11819	27.2714
0.583	-4.26946	-8.11326	27.2332
